MerchantID,MerchantName,Location,TransactionID,Category,TransactionAmount,AnomalyScore,Timestamp
2240.0,Merchant 2240,Location 2240,902.0,Travel,30.28902686,0.524216978,07-02-2022 13:00
2241.0,Merchant 2241,Location 2241,272.0,Travel,30.82326807,0.04434239,12-01-2022 07:00
2241.0,Merchant 2241,Location 2241,881.0,Other,23.55967783,0.498594114,06-02-2022 16:00
2242.0,Merchant 2242,Location 2242,256.0,Retail,96.46532589,0.763393585,11-01-2022 15:00
2243.0,Merchant 2243,Location 2243,299.0,Travel,87.36133939,0.261060847,13-01-2022 10:00
2244.0,Merchant 2244,Location 2244,,,,,
2245.0,Merchant 2245,Location 2245,156.0,Retail,92.42444949,0.195162305,07-01-2022 11:00
2246.0,Merchant 2246,Location 2246,,,,,
2247.0,Merchant 2247,Location 2247,,,,,
2248.0,Merchant 2248,Location 2248,972.0,Retail,48.3009931,0.637143022,10-02-2022 11:00
2249.0,Merchant 2249,Location 2249,,,,,
2250.0,Merchant 2250,Location 2250,,,,,
2251.0,Merchant 2251,Location 2251,726.0,Other,69.57944247,0.594546916,31-01-2022 05:00
2252.0,Merchant 2252,Location 2252,869.0,Retail,60.7098051,0.557724395,06-02-2022 04:00
2253.0,Merchant 2253,Location 2253,294.0,Other,16.92260059,0.401232954,13-01-2022 05:00
2253.0,Merchant 2253,Location 2253,637.0,Other,18.28940819,0.203641573,27-01-2022 12:00
2253.0,Merchant 2253,Location 2253,705.0,Online,44.64205124,0.985168006,30-01-2022 08:00
2254.0,Merchant 2254,Location 2254,,,,,
2255.0,Merchant 2255,Location 2255,531.0,Retail,67.3907402,0.330994731,23-01-2022 02:00
2256.0,Merchant 2256,Location 2256,592.0,Retail,73.96965272,0.043564933,25-01-2022 15:00
2256.0,Merchant 2256,Location 2256,796.0,Travel,45.3035651,0.680606073,03-02-2022 03:00
2257.0,Merchant 2257,Location 2257,,,,,
2258.0,Merchant 2258,Location 2258,,,,,
2259.0,Merchant 2259,Location 2259,,,,,
2260.0,Merchant 2260,Location 2260,,,,,
2261.0,Merchant 2261,Location 2261,320.0,Other,16.02693449,0.884837646,14-01-2022 07:00
2261.0,Merchant 2261,Location 2261,489.0,Food,23.85927031,0.800656149,21-01-2022 08:00
2262.0,Merchant 2262,Location 2262,53.0,Food,44.00543975,0.568720188,03-01-2022 04:00
2262.0,Merchant 2262,Location 2262,274.0,Travel,59.42577417,0.950762883,12-01-2022 09:00
2262.0,Merchant 2262,Location 2262,371.0,Other,50.12328349,0.868558704,16-01-2022 10:00
2263.0,Merchant 2263,Location 2263,,,,,
2264.0,Merchant 2264,Location 2264,545.0,Other,46.78951927,0.810428829,23-01-2022 16:00
2265.0,Merchant 2265,Location 2265,306.0,Retail,18.86049747,0.131599399,13-01-2022 17:00
2265.0,Merchant 2265,Location 2265,385.0,Online,49.53962601,0.671095,17-01-2022 00:00
2265.0,Merchant 2265,Location 2265,629.0,Travel,85.23285275,0.385798342,27-01-2022 04:00
2266.0,Merchant 2266,Location 2266,258.0,Travel,64.84821624,0.455899096,11-01-2022 17:00
2267.0,Merchant 2267,Location 2267,,,,,
2268.0,Merchant 2268,Location 2268,515.0,Food,45.52564851,0.892593983,22-01-2022 10:00
2269.0,Merchant 2269,Location 2269,833.0,Online,71.52131229,0.616834777,04-02-2022 16:00
2270.0,Merchant 2270,Location 2270,766.0,Retail,42.2367408,0.355158521,01-02-2022 21:00
2271.0,Merchant 2271,Location 2271,362.0,Food,30.77289757,0.505991109,16-01-2022 01:00
2272.0,Merchant 2272,Location 2272,415.0,Other,28.15702076,0.364703579,18-01-2022 06:00
2272.0,Merchant 2272,Location 2272,682.0,Online,86.25398543,0.423883508,29-01-2022 09:00
2273.0,Merchant 2273,Location 2273,940.0,Online,97.63612942,0.983743683,09-02-2022 03:00
2274.0,Merchant 2274,Location 2274,46.0,Online,15.03142075,0.99233785,02-01-2022 21:00
2275.0,Merchant 2275,Location 2275,443.0,Food,97.04398304,0.33801668,19-01-2022 10:00
2276.0,Merchant 2276,Location 2276,681.0,Online,56.06897511,0.488520704,29-01-2022 08:00
2276.0,Merchant 2276,Location 2276,765.0,Retail,41.28986857,0.47715497,01-02-2022 20:00
2277.0,Merchant 2277,Location 2277,822.0,Food,57.13472112,0.018094673,04-02-2022 05:00
2278.0,Merchant 2278,Location 2278,,,,,
2279.0,Merchant 2279,Location 2279,367.0,Travel,66.1118619,0.87356087,16-01-2022 06:00
2280.0,Merchant 2280,Location 2280,304.0,Retail,50.70585723,0.831704277,13-01-2022 15:00
2281.0,Merchant 2281,Location 2281,714.0,Food,76.56333197,0.72631912,30-01-2022 17:00
2282.0,Merchant 2282,Location 2282,82.0,Online,89.92128591,0.084979207,04-01-2022 09:00
2282.0,Merchant 2282,Location 2282,240.0,Online,77.8545946,0.572268184,10-01-2022 23:00
2283.0,Merchant 2283,Location 2283,560.0,Food,63.46213452,0.251172204,24-01-2022 07:00
2283.0,Merchant 2283,Location 2283,665.0,Other,95.61242601,0.580855466,28-01-2022 16:00
2284.0,Merchant 2284,Location 2284,989.0,Food,17.84848108,0.029543329,11-02-2022 04:00
2285.0,Merchant 2285,Location 2285,316.0,Other,65.29983225,0.781144516,14-01-2022 03:00
2285.0,Merchant 2285,Location 2285,748.0,Retail,57.80991603,0.117943499,01-02-2022 03:00
2286.0,Merchant 2286,Location 2286,63.0,Other,22.41233395,0.769013213,03-01-2022 14:00
2286.0,Merchant 2286,Location 2286,433.0,Retail,66.28975654,0.240103552,19-01-2022 00:00
2287.0,Merchant 2287,Location 2287,286.0,Travel,14.52352131,0.119439939,12-01-2022 21:00
2287.0,Merchant 2287,Location 2287,363.0,Online,40.85281886,0.452325798,16-01-2022 02:00
2288.0,Merchant 2288,Location 2288,408.0,Food,93.33582376,0.931545529,17-01-2022 23:00
2288.0,Merchant 2288,Location 2288,848.0,Travel,85.33863254,0.88978428,05-02-2022 07:00
2289.0,Merchant 2289,Location 2289,785.0,Food,56.0139203,0.976224192,02-02-2022 16:00
2290.0,Merchant 2290,Location 2290,,,,,
2291.0,Merchant 2291,Location 2291,,,,,
2292.0,Merchant 2292,Location 2292,56.0,Retail,99.39547483,0.504756225,03-01-2022 07:00
2292.0,Merchant 2292,Location 2292,627.0,Online,99.13454678,0.114209413,27-01-2022 02:00
2293.0,Merchant 2293,Location 2293,667.0,Online,85.15330772,0.327006222,28-01-2022 18:00
2294.0,Merchant 2294,Location 2294,857.0,Food,17.16863838,0.980270562,05-02-2022 16:00
2295.0,Merchant 2295,Location 2295,853.0,Food,29.50458088,0.128318405,05-02-2022 12:00
2296.0,Merchant 2296,Location 2296,74.0,Travel,95.54621197,0.957373587,04-01-2022 01:00
2296.0,Merchant 2296,Location 2296,899.0,Food,54.72042685,0.548205108,07-02-2022 10:00
2297.0,Merchant 2297,Location 2297,,,,,
2298.0,Merchant 2298,Location 2298,175.0,Online,72.07671515,0.357820896,08-01-2022 06:00
2298.0,Merchant 2298,Location 2298,259.0,Other,79.51078293,0.275612963,11-01-2022 18:00
2299.0,Merchant 2299,Location 2299,99.0,Online,15.15268524,0.241947664,05-01-2022 02:00
2300.0,Merchant 2300,Location 2300,,,,,
2301.0,Merchant 2301,Location 2301,27.0,Other,77.50921965,0.422735998,02-01-2022 02:00
2301.0,Merchant 2301,Location 2301,557.0,Food,58.84568784,0.708116673,24-01-2022 04:00
2301.0,Merchant 2301,Location 2301,919.0,Retail,48.4669976,0.092037327,08-02-2022 06:00
2302.0,Merchant 2302,Location 2302,870.0,Online,42.58561383,0.112426872,06-02-2022 05:00
2303.0,Merchant 2303,Location 2303,631.0,Online,56.75233728,0.227419909,27-01-2022 06:00
2304.0,Merchant 2304,Location 2304,120.0,Retail,82.48672259,0.042807119,05-01-2022 23:00
2304.0,Merchant 2304,Location 2304,896.0,Retail,36.79368848,0.706125649,07-02-2022 07:00
2305.0,Merchant 2305,Location 2305,25.0,Travel,98.4640558,0.244353038,02-01-2022 00:00
2306.0,Merchant 2306,Location 2306,992.0,Travel,49.40930848,0.59036323,11-02-2022 07:00
2307.0,Merchant 2307,Location 2307,782.0,Food,34.29515278,0.826013187,02-02-2022 13:00
2308.0,Merchant 2308,Location 2308,538.0,Food,28.86185267,0.191402886,23-01-2022 09:00
2309.0,Merchant 2309,Location 2309,554.0,Retail,22.58265334,0.202894515,24-01-2022 01:00
2309.0,Merchant 2309,Location 2309,791.0,Travel,18.5191781,0.97716454,02-02-2022 22:00
2310.0,Merchant 2310,Location 2310,,,,,
2311.0,Merchant 2311,Location 2311,,,,,
2312.0,Merchant 2312,Location 2312,55.0,Other,79.91319162,0.629420175,03-01-2022 06:00
2312.0,Merchant 2312,Location 2312,950.0,Online,95.26787369,0.077750099,09-02-2022 13:00
2313.0,Merchant 2313,Location 2313,32.0,Online,64.82555289,0.113955707,02-01-2022 07:00
2314.0,Merchant 2314,Location 2314,,,,,
2315.0,Merchant 2315,Location 2315,510.0,Other,23.45026384,0.905970188,22-01-2022 05:00
2315.0,Merchant 2315,Location 2315,934.0,Food,37.06997241,0.698554686,08-02-2022 21:00
2316.0,Merchant 2316,Location 2316,,,,,
2317.0,Merchant 2317,Location 2317,646.0,Travel,77.2732548,0.69481616,27-01-2022 21:00
2318.0,Merchant 2318,Location 2318,,,,,
2319.0,Merchant 2319,Location 2319,,,,,
2320.0,Merchant 2320,Location 2320,,,,,
2321.0,Merchant 2321,Location 2321,,,,,
2322.0,Merchant 2322,Location 2322,29.0,Other,73.08040768,0.463340571,02-01-2022 04:00
2323.0,Merchant 2323,Location 2323,85.0,Retail,47.90428072,0.885838025,04-01-2022 12:00
2323.0,Merchant 2323,Location 2323,472.0,Travel,26.20528237,0.800272718,20-01-2022 15:00
2324.0,Merchant 2324,Location 2324,451.0,Food,55.72748196,0.846636265,19-01-2022 18:00
2325.0,Merchant 2325,Location 2325,425.0,Online,33.55701585,0.519515961,18-01-2022 16:00
2325.0,Merchant 2325,Location 2325,552.0,Retail,42.93345792,0.853940862,23-01-2022 23:00
2325.0,Merchant 2325,Location 2325,704.0,Retail,64.54504331,0.231569054,30-01-2022 07:00
2326.0,Merchant 2326,Location 2326,,,,,
2327.0,Merchant 2327,Location 2327,995.0,Online,42.29125938,0.728015487,11-02-2022 10:00
2328.0,Merchant 2328,Location 2328,287.0,Other,33.9135831,0.58737649,12-01-2022 22:00
2328.0,Merchant 2328,Location 2328,693.0,Online,88.69300778,0.060658079,29-01-2022 20:00
2329.0,Merchant 2329,Location 2329,400.0,Travel,12.0789642,0.6492773,17-01-2022 15:00
2329.0,Merchant 2329,Location 2329,550.0,Food,31.61403546,0.952755619,23-01-2022 21:00
2330.0,Merchant 2330,Location 2330,,,,,
2331.0,Merchant 2331,Location 2331,,,,,
2332.0,Merchant 2332,Location 2332,210.0,Other,21.2393059,0.322798084,09-01-2022 17:00
2332.0,Merchant 2332,Location 2332,634.0,Online,20.78162741,0.278422773,27-01-2022 09:00
2333.0,Merchant 2333,Location 2333,,,,,
2334.0,Merchant 2334,Location 2334,223.0,Travel,56.8899215,0.017716041,10-01-2022 06:00
2335.0,Merchant 2335,Location 2335,318.0,Retail,45.88273508,0.617371645,14-01-2022 05:00
2336.0,Merchant 2336,Location 2336,,,,,
2337.0,Merchant 2337,Location 2337,,,,,
2338.0,Merchant 2338,Location 2338,139.0,Online,97.73176014,0.065346361,06-01-2022 18:00
2338.0,Merchant 2338,Location 2338,220.0,Online,66.73769652,0.307393931,10-01-2022 03:00
2339.0,Merchant 2339,Location 2339,,,,,
2340.0,Merchant 2340,Location 2340,937.0,Travel,63.05006361,0.282833864,09-02-2022 00:00
2341.0,Merchant 2341,Location 2341,,,,,
2342.0,Merchant 2342,Location 2342,,,,,
2343.0,Merchant 2343,Location 2343,,,,,
2344.0,Merchant 2344,Location 2344,963.0,Retail,69.98428539,0.512438576,10-02-2022 02:00
2345.0,Merchant 2345,Location 2345,,,,,
2346.0,Merchant 2346,Location 2346,98.0,Other,21.11119367,0.291574944,05-01-2022 01:00
2346.0,Merchant 2346,Location 2346,338.0,Travel,21.95881977,0.074913695,15-01-2022 01:00
2347.0,Merchant 2347,Location 2347,795.0,Other,97.84664626,0.558391506,03-02-2022 02:00
2348.0,Merchant 2348,Location 2348,188.0,Other,86.27039906,0.599707629,08-01-2022 19:00
2349.0,Merchant 2349,Location 2349,,,,,
2350.0,Merchant 2350,Location 2350,,,,,
2351.0,Merchant 2351,Location 2351,,,,,
2352.0,Merchant 2352,Location 2352,516.0,Travel,74.36791474,0.334361335,22-01-2022 11:00
2353.0,Merchant 2353,Location 2353,926.0,Online,28.85792788,0.363213632,08-02-2022 13:00
2354.0,Merchant 2354,Location 2354,314.0,Other,84.8940852,0.317943254,14-01-2022 01:00
2355.0,Merchant 2355,Location 2355,481.0,Online,48.91908225,0.493223184,21-01-2022 00:00
2356.0,Merchant 2356,Location 2356,419.0,Retail,66.22948758,0.194982566,18-01-2022 10:00
2357.0,Merchant 2357,Location 2357,,,,,
2358.0,Merchant 2358,Location 2358,,,,,
2359.0,Merchant 2359,Location 2359,399.0,Retail,53.71305743,0.778358584,17-01-2022 14:00
2359.0,Merchant 2359,Location 2359,532.0,Other,28.47403121,0.469157467,23-01-2022 03:00
2360.0,Merchant 2360,Location 2360,191.0,Retail,94.26044568,0.281616992,08-01-2022 22:00
2360.0,Merchant 2360,Location 2360,435.0,Other,57.75381818,0.481259132,19-01-2022 02:00
2361.0,Merchant 2361,Location 2361,,,,,
2362.0,Merchant 2362,Location 2362,434.0,Online,60.81490223,0.974277997,19-01-2022 01:00
2362.0,Merchant 2362,Location 2362,585.0,Online,96.86197649,0.295140044,25-01-2022 08:00
2363.0,Merchant 2363,Location 2363,345.0,Food,38.54509216,0.858293762,15-01-2022 08:00
2363.0,Merchant 2363,Location 2363,710.0,Retail,46.44970144,0.406463062,30-01-2022 13:00
2364.0,Merchant 2364,Location 2364,45.0,Online,29.20318144,0.707631887,02-01-2022 20:00
2365.0,Merchant 2365,Location 2365,547.0,Food,14.02476238,0.306167111,23-01-2022 18:00
2365.0,Merchant 2365,Location 2365,607.0,Online,49.12298791,0.548974063,26-01-2022 06:00
2366.0,Merchant 2366,Location 2366,187.0,Retail,30.6278139,0.380486728,08-01-2022 18:00
2367.0,Merchant 2367,Location 2367,,,,,
2368.0,Merchant 2368,Location 2368,,,,,
2369.0,Merchant 2369,Location 2369,148.0,Online,78.51656294,0.599691073,07-01-2022 03:00
2369.0,Merchant 2369,Location 2369,428.0,Food,20.79480942,0.633906044,18-01-2022 19:00
2369.0,Merchant 2369,Location 2369,971.0,Other,33.98956472,0.895248016,10-02-2022 10:00
2370.0,Merchant 2370,Location 2370,163.0,Online,62.29668213,0.896164898,07-01-2022 18:00
2370.0,Merchant 2370,Location 2370,395.0,Other,21.95823269,0.005158218,17-01-2022 10:00
2370.0,Merchant 2370,Location 2370,849.0,Travel,94.54138031,0.124704356,05-02-2022 08:00
2371.0,Merchant 2371,Location 2371,348.0,Online,76.78513202,0.197697419,15-01-2022 11:00
2371.0,Merchant 2371,Location 2371,454.0,Retail,63.63915709,0.801979973,19-01-2022 21:00
2372.0,Merchant 2372,Location 2372,177.0,Other,96.99742621,0.366330551,08-01-2022 08:00
2372.0,Merchant 2372,Location 2372,517.0,Retail,19.50854396,0.173290011,22-01-2022 12:00
2373.0,Merchant 2373,Location 2373,241.0,Other,59.12483586,0.27209368,11-01-2022 00:00
2373.0,Merchant 2373,Location 2373,968.0,Other,72.9270738,0.872908594,10-02-2022 07:00
2373.0,Merchant 2373,Location 2373,987.0,Food,40.34701292,0.281084987,11-02-2022 02:00
2374.0,Merchant 2374,Location 2374,461.0,Food,57.62801475,0.41545934,20-01-2022 04:00
2375.0,Merchant 2375,Location 2375,324.0,Retail,36.01745612,0.832166624,14-01-2022 11:00
2376.0,Merchant 2376,Location 2376,640.0,Food,43.53731819,0.417110847,27-01-2022 15:00
2377.0,Merchant 2377,Location 2377,,,,,
2378.0,Merchant 2378,Location 2378,,,,,
2379.0,Merchant 2379,Location 2379,543.0,Travel,49.85472624,0.832011713,23-01-2022 14:00
2379.0,Merchant 2379,Location 2379,715.0,Other,61.12091511,0.08627543,30-01-2022 18:00
2379.0,Merchant 2379,Location 2379,882.0,Food,41.93851847,0.500684216,06-02-2022 17:00
2380.0,Merchant 2380,Location 2380,465.0,Retail,58.74144775,0.759861663,20-01-2022 08:00
2380.0,Merchant 2380,Location 2380,575.0,Retail,90.20980447,0.241380289,24-01-2022 22:00
2381.0,Merchant 2381,Location 2381,,,,,
2382.0,Merchant 2382,Location 2382,201.0,Other,78.79265668,0.092469867,09-01-2022 08:00
2382.0,Merchant 2382,Location 2382,347.0,Other,55.28799945,0.982233144,15-01-2022 10:00
2383.0,Merchant 2383,Location 2383,602.0,Retail,28.88706841,0.326183993,26-01-2022 01:00
2383.0,Merchant 2383,Location 2383,936.0,Retail,59.62542234,0.147295482,08-02-2022 23:00
2384.0,Merchant 2384,Location 2384,,,,,
2385.0,Merchant 2385,Location 2385,662.0,Online,91.52325525,0.516422951,28-01-2022 13:00
2385.0,Merchant 2385,Location 2385,941.0,Travel,93.38303349,0.051073306,09-02-2022 04:00
2386.0,Merchant 2386,Location 2386,,,,,
2387.0,Merchant 2387,Location 2387,595.0,Other,89.72475793,0.6844904,25-01-2022 18:00
2388.0,Merchant 2388,Location 2388,219.0,Online,78.7859157,0.857619942,10-01-2022 02:00
2389.0,Merchant 2389,Location 2389,,,,,
2390.0,Merchant 2390,Location 2390,127.0,Other,89.72536825,0.54700653,06-01-2022 06:00
2390.0,Merchant 2390,Location 2390,738.0,Food,40.91343517,0.230822883,31-01-2022 17:00
2391.0,Merchant 2391,Location 2391,636.0,Food,48.97803759,0.860162614,27-01-2022 11:00
2392.0,Merchant 2392,Location 2392,,,,,
2393.0,Merchant 2393,Location 2393,,,,,
2394.0,Merchant 2394,Location 2394,663.0,Online,31.49173878,0.410235055,28-01-2022 14:00
2395.0,Merchant 2395,Location 2395,851.0,Other,67.10448586,0.294507214,05-02-2022 10:00
2395.0,Merchant 2395,Location 2395,866.0,Online,42.57270708,0.129005526,06-02-2022 01:00
2395.0,Merchant 2395,Location 2395,988.0,Travel,41.87383967,0.734718355,11-02-2022 03:00
2396.0,Merchant 2396,Location 2396,973.0,Food,14.16174682,0.399449742,10-02-2022 12:00
2397.0,Merchant 2397,Location 2397,276.0,Travel,27.22684742,0.78344978,12-01-2022 11:00
2397.0,Merchant 2397,Location 2397,495.0,Other,80.31494215,0.159169849,21-01-2022 14:00
2398.0,Merchant 2398,Location 2398,442.0,Other,91.34460458,0.386953239,19-01-2022 09:00
2399.0,Merchant 2399,Location 2399,389.0,Travel,34.18003279,0.301785244,17-01-2022 04:00
2400.0,Merchant 2400,Location 2400,716.0,Retail,38.33468351,0.929381148,30-01-2022 19:00
2401.0,Merchant 2401,Location 2401,309.0,Food,18.09790836,0.115080294,13-01-2022 20:00
2402.0,Merchant 2402,Location 2402,,,,,
2403.0,Merchant 2403,Location 2403,,,,,
2404.0,Merchant 2404,Location 2404,,,,,
2405.0,Merchant 2405,Location 2405,209.0,Food,57.2591284,0.28833735,09-01-2022 16:00
2406.0,Merchant 2406,Location 2406,852.0,Retail,26.99668375,0.380838236,05-02-2022 11:00
2407.0,Merchant 2407,Location 2407,859.0,Online,47.28329323,0.738856917,05-02-2022 18:00
2408.0,Merchant 2408,Location 2408,248.0,Other,90.59198941,0.00658986,11-01-2022 07:00
2408.0,Merchant 2408,Location 2408,860.0,Retail,78.78711195,0.830528609,05-02-2022 19:00
2408.0,Merchant 2408,Location 2408,982.0,Food,34.0636903,0.910335052,10-02-2022 21:00
2409.0,Merchant 2409,Location 2409,447.0,Online,33.69140801,0.721038187,19-01-2022 14:00
2410.0,Merchant 2410,Location 2410,,,,,
2411.0,Merchant 2411,Location 2411,,,,,
2412.0,Merchant 2412,Location 2412,379.0,Online,50.65348135,0.525605728,16-01-2022 18:00
2413.0,Merchant 2413,Location 2413,,,,,
2414.0,Merchant 2414,Location 2414,933.0,Other,29.39854295,0.719368166,08-02-2022 20:00
2414.0,Merchant 2414,Location 2414,946.0,Other,82.6912355,0.302255595,09-02-2022 09:00
2415.0,Merchant 2415,Location 2415,521.0,Food,72.13402241,0.521600108,22-01-2022 16:00
2416.0,Merchant 2416,Location 2416,,,,,
2417.0,Merchant 2417,Location 2417,,,,,
2418.0,Merchant 2418,Location 2418,,,,,
2419.0,Merchant 2419,Location 2419,323.0,Online,87.54900452,0.6342225,14-01-2022 10:00
2420.0,Merchant 2420,Location 2420,763.0,Online,39.01470065,0.122803544,01-02-2022 18:00
2421.0,Merchant 2421,Location 2421,744.0,Retail,59.39017795,0.715677564,31-01-2022 23:00
2422.0,Merchant 2422,Location 2422,,,,,
2423.0,Merchant 2423,Location 2423,44.0,Food,88.11638357,0.766330004,02-01-2022 19:00
2423.0,Merchant 2423,Location 2423,918.0,Travel,71.52949764,0.871908287,08-02-2022 05:00
2424.0,Merchant 2424,Location 2424,,,,,
2425.0,Merchant 2425,Location 2425,,,,,
2426.0,Merchant 2426,Location 2426,,,,,
2427.0,Merchant 2427,Location 2427,,,,,
2428.0,Merchant 2428,Location 2428,118.0,Retail,31.02996223,0.923014689,05-01-2022 21:00
2428.0,Merchant 2428,Location 2428,954.0,Other,66.3938464,0.468831891,09-02-2022 17:00
2429.0,Merchant 2429,Location 2429,357.0,Travel,50.0652556,0.200797241,15-01-2022 20:00
2430.0,Merchant 2430,Location 2430,,,,,
2431.0,Merchant 2431,Location 2431,,,,,
2432.0,Merchant 2432,Location 2432,97.0,Other,90.07782706,0.304071879,05-01-2022 00:00
2433.0,Merchant 2433,Location 2433,101.0,Food,88.98436113,0.960397629,05-01-2022 04:00
2433.0,Merchant 2433,Location 2433,104.0,Travel,93.56933968,0.339852362,05-01-2022 07:00
2433.0,Merchant 2433,Location 2433,669.0,Other,70.54560829,0.312960301,28-01-2022 20:00
2434.0,Merchant 2434,Location 2434,,,,,
2435.0,Merchant 2435,Location 2435,,,,,
2436.0,Merchant 2436,Location 2436,942.0,Other,54.0249333,0.718794625,09-02-2022 05:00
2437.0,Merchant 2437,Location 2437,,,,,
2438.0,Merchant 2438,Location 2438,659.0,Other,50.19969175,0.37072232,28-01-2022 10:00
2439.0,Merchant 2439,Location 2439,649.0,Other,13.86518188,0.982540305,28-01-2022 00:00
2439.0,Merchant 2439,Location 2439,962.0,Food,79.43424822,0.17926758,10-02-2022 01:00
2440.0,Merchant 2440,Location 2440,764.0,Retail,83.35225849,0.678461831,01-02-2022 19:00
2440.0,Merchant 2440,Location 2440,799.0,Online,63.7243163,0.393529082,03-02-2022 06:00
2441.0,Merchant 2441,Location 2441,680.0,Travel,54.73207774,0.625338781,29-01-2022 07:00
2441.0,Merchant 2441,Location 2441,930.0,Travel,49.67702835,0.429643773,08-02-2022 17:00
2442.0,Merchant 2442,Location 2442,237.0,Online,23.30991587,0.894439927,10-01-2022 20:00
2442.0,Merchant 2442,Location 2442,239.0,Retail,52.56582829,0.335185763,10-01-2022 22:00
2443.0,Merchant 2443,Location 2443,,,,,
2444.0,Merchant 2444,Location 2444,518.0,Other,58.71501978,0.630291593,22-01-2022 13:00
2444.0,Merchant 2444,Location 2444,567.0,Retail,12.48165791,0.054476091,24-01-2022 14:00
2444.0,Merchant 2444,Location 2444,596.0,Travel,86.91609664,0.389607518,25-01-2022 19:00
2444.0,Merchant 2444,Location 2444,689.0,Other,36.24831278,0.814309438,29-01-2022 16:00
2445.0,Merchant 2445,Location 2445,,,,,
2446.0,Merchant 2446,Location 2446,801.0,Food,33.89671189,0.356924502,03-02-2022 08:00
2447.0,Merchant 2447,Location 2447,,,,,
2448.0,Merchant 2448,Location 2448,,,,,
2449.0,Merchant 2449,Location 2449,406.0,Online,37.19806891,0.41288232,17-01-2022 21:00
2450.0,Merchant 2450,Location 2450,,,,,
2451.0,Merchant 2451,Location 2451,243.0,Food,92.35937017,0.134472412,11-01-2022 02:00
2451.0,Merchant 2451,Location 2451,872.0,Retail,16.19530004,0.762144065,06-02-2022 07:00
2452.0,Merchant 2452,Location 2452,,,,,
2453.0,Merchant 2453,Location 2453,105.0,Other,39.70711038,0.222304479,05-01-2022 08:00
2454.0,Merchant 2454,Location 2454,158.0,Food,58.13885001,0.001311236,07-01-2022 13:00
2455.0,Merchant 2455,Location 2455,,,,,
2456.0,Merchant 2456,Location 2456,,,,,
2457.0,Merchant 2457,Location 2457,,,,,
2458.0,Merchant 2458,Location 2458,,,,,
2459.0,Merchant 2459,Location 2459,,,,,
2460.0,Merchant 2460,Location 2460,590.0,Food,68.27403801,0.729789097,25-01-2022 13:00
2460.0,Merchant 2460,Location 2460,955.0,Online,27.92819882,0.415635489,09-02-2022 18:00
2461.0,Merchant 2461,Location 2461,129.0,Food,93.24206116,0.865739711,06-01-2022 08:00
2462.0,Merchant 2462,Location 2462,,,,,
2463.0,Merchant 2463,Location 2463,750.0,Other,73.48819157,0.522113547,01-02-2022 05:00
2464.0,Merchant 2464,Location 2464,697.0,Retail,13.99285424,0.583444052,30-01-2022 00:00
2464.0,Merchant 2464,Location 2464,729.0,Food,36.44120405,0.185319985,31-01-2022 08:00
2464.0,Merchant 2464,Location 2464,975.0,Food,97.16291515,0.186075362,10-02-2022 14:00
2465.0,Merchant 2465,Location 2465,23.0,Travel,15.57953819,0.19532639,01-01-2022 22:00
2465.0,Merchant 2465,Location 2465,488.0,Travel,30.0806757,0.196192359,21-01-2022 07:00
2465.0,Merchant 2465,Location 2465,966.0,Online,77.58719068,0.893001725,10-02-2022 05:00
2466.0,Merchant 2466,Location 2466,809.0,Food,38.12321324,0.627242776,03-02-2022 16:00
2467.0,Merchant 2467,Location 2467,,,,,
2468.0,Merchant 2468,Location 2468,468.0,Retail,96.03265674,0.32673475,20-01-2022 11:00
2468.0,Merchant 2468,Location 2468,699.0,Retail,68.21092371,0.054920766,30-01-2022 02:00
2469.0,Merchant 2469,Location 2469,310.0,Other,83.10914211,0.083805641,13-01-2022 21:00
2470.0,Merchant 2470,Location 2470,19.0,Food,79.67952921,0.252012286,01-01-2022 18:00
2471.0,Merchant 2471,Location 2471,581.0,Travel,27.77621063,0.615131875,25-01-2022 04:00
2472.0,Merchant 2472,Location 2472,,,,,
2473.0,Merchant 2473,Location 2473,230.0,Food,51.60730408,0.958561333,10-01-2022 13:00
2474.0,Merchant 2474,Location 2474,334.0,Other,51.91680742,0.948073283,14-01-2022 21:00
2474.0,Merchant 2474,Location 2474,698.0,Food,25.40709003,0.061334441,30-01-2022 01:00
2475.0,Merchant 2475,Location 2475,70.0,Other,33.1869425,0.218939389,03-01-2022 21:00
2476.0,Merchant 2476,Location 2476,421.0,Travel,59.35675809,0.171855847,18-01-2022 12:00
2477.0,Merchant 2477,Location 2477,378.0,Food,43.5974864,0.373162279,16-01-2022 17:00
2478.0,Merchant 2478,Location 2478,208.0,Travel,76.78915241,0.314407995,09-01-2022 15:00
2479.0,Merchant 2479,Location 2479,18.0,Travel,67.01973545,0.532820295,01-01-2022 17:00
2479.0,Merchant 2479,Location 2479,60.0,Retail,56.39017672,0.701212812,03-01-2022 11:00
2479.0,Merchant 2479,Location 2479,313.0,Online,71.94075358,0.581375184,14-01-2022 00:00
2479.0,Merchant 2479,Location 2479,393.0,Retail,85.5123929,0.58257107,17-01-2022 08:00
2480.0,Merchant 2480,Location 2480,24.0,Retail,13.38677784,0.617289802,01-01-2022 23:00
2480.0,Merchant 2480,Location 2480,154.0,Online,23.19675309,0.036325359,07-01-2022 09:00
2481.0,Merchant 2481,Location 2481,,,,,
2482.0,Merchant 2482,Location 2482,,,,,
2483.0,Merchant 2483,Location 2483,,,,,
